,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
185604,I162095848,3410,Towed,TOWED MOTOR VEHICLE,A1,66,,2016-11-23 09:04:00,2016,11,Wednesday,9,Part Three,REVERE ST,42.35945258,-71.07143722,"(42.35945258, -71.07143722)"
26459,I182051590,3301,Verbal Disputes,VERBAL DISPUTE,C6,178,,2018-07-01 11:25:00,2018,7,Sunday,11,Part Three,MASSACHUSETTS AVE,42.32930936,-71.06898572,"(42.32930936, -71.06898572)"
211415,I162068177,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,C11,391,,2016-08-22 19:55:00,2016,8,Monday,19,Part Three,HARRISON AVE,42.33954199,-71.06940877,"(42.33954199, -71.06940877)"
150688,I172026801,613,Larceny,LARCENY SHOPLIFTING,D4,129,,2017-04-06 17:02:00,2017,4,Thursday,17,Part One,BOYLSTON ST,42.34862382,-71.08277637,"(42.34862382, -71.08277637)"
207923,I162071928,3502,Missing Person Located,MISSING PERSON - LOCATED,C11,404,,2016-09-03 19:09:00,2016,9,Saturday,19,Part Three,DORCHESTER AVE,42.27673598,-71.06683537,"(42.27673598, -71.06683537)"
170515,I172005708,802,Simple Assault,ASSAULT SIMPLE - BATTERY,A1,127,,2017-01-22 02:48:00,2017,1,Sunday,2,Part Two,CHARLES ST S,42.34877401,-71.06662866,"(42.34877401, -71.06662866)"
183163,I162098543,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,940,,2016-12-03 09:36:00,2016,12,Saturday,9,Part Three,GARFIELD AVE,42.24448261,-71.1189921,"(42.24448261, -71.11899210)"
28642,I182049295,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,172,,2018-06-24 05:32:00,2018,6,Sunday,5,Part Three,ALBANY ST,42.33568335,-71.07043382,"(42.33568335, -71.07043382)"
103980,I172076715,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A1,106,,2017-09-15 11:58:00,2017,9,Friday,11,Part One,SUMMER ST,42.35426247,-71.05883334,"(42.35426247, -71.05883334)"
61847,I182013984,3115,Investigate Person,INVESTIGATE PERSON,D4,623,,2018-02-22 08:50:00,2018,2,Thursday,8,Part Three,COMMONWEALTH AVE,42.34880461,-71.09392554,"(42.34880461, -71.09392554)"
314489,I152064317,1402,Vandalism,VANDALISM,B2,276,,2015-08-02 08:15:00,2015,8,Sunday,8,Part Two,SHAWMUT AVE,42.33318299,-71.08307607,"(42.33318299, -71.08307607)"
56966,I182019243,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E5,562,,2018-03-01 13:00:00,2018,3,Thursday,13,Part Two,SOUTH ST,42.28718942,-71.12954583,"(42.28718942, -71.12954583)"
160855,I172015970,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,769,,2017-02-27 14:59:00,2017,2,Monday,14,Part Three,ARLINGTON ST,42.35238358,-71.15445366,"(42.35238358, -71.15445366)"
193653,I162087301,3125,Warrant Arrests,WARRANT ARREST,C6, ,,2016-10-24 20:37:00,2016,10,Monday,20,Part Three,,,,"(0.00000000, 0.00000000)"
17720,I182060882,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,A15,900,,2018-08-01 17:45:00,2018,8,Wednesday,17,Part One,BUNKER HILL ST,42.37784791,-71.05930433,"(42.37784791, -71.05930433)"
130896,I172048118,1850,Drug Violation,DRUGS - POSS CLASS E - INTENT TO MFR DIST DISP,A1,77,,2017-06-16 10:00:00,2017,6,Friday,10,Part Two,CONGRESS ST,42.36139413,-71.0576869,"(42.36139413, -71.05768690)"
85266,I172096619,3201,Property Lost,PROPERTY - LOST,B3,465,,2017-11-19 17:23:00,2017,11,Sunday,17,Part Three,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
86575,I172095254,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,936,,2017-11-14 19:56:00,2017,11,Tuesday,19,Part Three,W SEVENTH ST,42.33697857,-71.05500277,"(42.33697857, -71.05500277)"
275879,I152106659,3821,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING PEDESTRIAN - NO INJURY,A1,119,,2015-12-27 02:43:00,2015,12,Sunday,2,Part Three,TEMPLE PL,42.3556359,-71.06289601,"(42.35563590, -71.06289601)"
106921,I172073581,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,582,,2017-09-05 16:08:00,2017,9,Tuesday,16,Part Two,CENTRE ST,42.3226603,-71.10550489,"(42.32266030, -71.10550489)"
274380,I162000439,619,Larceny,LARCENY ALL OTHERS,D14,772,,2016-01-01 18:00:00,2016,1,Friday,18,Part One,FOSTER ST,42.34432328,-71.15778368,"(42.34432328, -71.15778368)"
304867,I152074874,616,Larceny,LARCENY THEFT OF BICYCLE,B2,280,,2015-09-09 10:45:00,2015,9,Wednesday,10,Part One,WASHINGTON ST,42.33044113,-71.08373481,"(42.33044113, -71.08373481)"
231047,I162047067,617,Larceny,LARCENY THEFT FROM BUILDING,D14, ,,2016-06-04 16:59:00,2016,6,Saturday,16,Part One,,,,"(0.00000000, 0.00000000)"
31366,I182046390,617,Larceny,LARCENY THEFT FROM BUILDING,B2,300,,2018-06-14 19:42:00,2018,6,Thursday,19,Part One,THORNTON ST,42.32337421,-71.09103005,"(42.32337421, -71.09103005)"
239927,I162037597,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,402,,2016-05-14 10:00:00,2016,5,Saturday,10,Part Two,FULLER ST,42.28368807,-71.06587898,"(42.28368807, -71.06587898)"
72132,I182003053,1402,Vandalism,VANDALISM,D4,168,,2018-01-12 11:20:00,2018,1,Friday,11,Part Two,WASHINGTON ST,42.33816387,-71.07461217,"(42.33816387, -71.07461217)"
244824,I162032272,2610,Other,TRESPASSING,C6,913,,2016-04-25 05:31:00,2016,4,Monday,5,Part Two,PENINSULA PL,42.32058475,-71.04470305,"(42.32058475, -71.04470305)"
159900,I172016996,3114,Investigate Property,INVESTIGATE PROPERTY,B3,435,,2017-03-02 21:04:00,2017,3,Thursday,21,Part Three,WENTWORTH ST,42.28712912,-71.07514543,"(42.28712912, -71.07514543)"
128836,I172050324,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,290,,2017-06-22 15:45:00,2017,6,Thursday,15,Part Two,TREMONT ST,42.33234913,-71.09324099,"(42.33234913, -71.09324099)"
162712,I172014049,1402,Vandalism,VANDALISM,D4, ,,2017-02-21 00:19:00,2017,2,Tuesday,0,Part Two,,,,"(0.00000000, 0.00000000)"
253372,I162023134,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,158,,2016-03-25 11:56:00,2016,3,Friday,11,Part Three,W DEDHAM ST,42.34186765,-71.07272215,"(42.34186765, -71.07272215)"
2296,I182077558,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,24,,2018-09-25 14:57:00,2018,9,Tuesday,14,Part Three,MONMOUTH ST,42.37954425,-71.03877945,"(42.37954425, -71.03877945)"
116834,I172063058,3115,Investigate Person,INVESTIGATE PERSON,B3,450,,2017-08-02 19:23:00,2017,8,Wednesday,19,Part Three,TALBOT AVE,42.29072142,-71.07373385,"(42.29072142, -71.07373385)"
115549,I172064426,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,220,,2017-08-06 18:00:00,2017,8,Sunday,18,Part One,THOMAS PARK,42.33352084,-71.04645451,"(42.33352084, -71.04645451)"
196699,I162084026,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,712,,2016-10-13 19:48:00,2016,10,Thursday,19,Part Three,ROCKINGHAM AVE,42.26454355,-71.15726319,"(42.26454355, -71.15726319)"
250895,I162025786,613,Larceny,LARCENY SHOPLIFTING,B2,320,,2016-04-03 12:36:00,2016,4,Sunday,12,Part One,GEORGIA ST,42.30976163,-71.08386431,"(42.30976163, -71.08386431)"
74924,I182000026,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,C6,226,,2018-01-01 01:57:00,2018,1,Monday,1,Part Three,EMERSON ST,42.33438387,-71.03534373,"(42.33438387, -71.03534373)"
91460,I172090051,1831,Drug Violation,DRUGS - SICK ASSIST - OTHER NARCOTIC,E5,662,,2017-10-28 03:46:00,2017,10,Saturday,3,Part Two,WALTER ST,42.29168787,-71.13085282,"(42.29168787, -71.13085282)"
302163,I152077786,3115,Investigate Person,INVESTIGATE PERSON,A1,107,,2015-09-18 19:53:00,2015,9,Friday,19,Part Three,FEDERAL ST,42.35613296,-71.05663451,"(42.35613296, -71.05663451)"
186266,I162095151,371,Robbery,ROBBERY - HOME INVASION,E13,578,,2016-11-20 21:04:00,2016,11,Sunday,21,Part One,FORBES ST,42.3211829,-71.1068278,"(42.32118290, -71.10682780)"
302960,I152076926,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,B2,180,,2015-09-16 07:01:00,2015,9,Wednesday,7,Part Three,DUDLEY ST,42.32613742,-71.07531938,"(42.32613742, -71.07531938)"
24761,I182053386,3115,Investigate Person,INVESTIGATE PERSON,B2,258,,2018-07-03 12:33:00,2018,7,Tuesday,12,Part Three,DUDLEY ST,42.31735472,-71.0658297,"(42.31735472, -71.06582970)"
261672,I162014134,2604,Other,EXTORTION OR BLACKMAIL,B3,455,,2016-02-22 14:41:00,2016,2,Monday,14,Part Two,RADCLIFFE ST,42.30020194,-71.07835353,"(42.30020194, -71.07835353)"
26581,I182051450,301,Robbery,ROBBERY - STREET,D4,134,,2018-06-30 21:18:00,2018,6,Saturday,21,Part One,BOYLSTON ST,42.3503787,-71.07626098,"(42.35037870, -71.07626098)"
127778,I172051446,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,468,Y,2017-06-26 19:27:00,2017,6,Monday,19,Part One,BLUE HILL AVE,42.27783207,-71.09355491,"(42.27783207, -71.09355491)"
11997,I182067090,613,Larceny,LARCENY SHOPLIFTING,A1,95,,2018-08-22 03:23:00,2018,8,Wednesday,3,Part One,E INDIA ROW,42.35794791,-71.05082219,"(42.35794791, -71.05082219)"
266440,I162008991,619,Larceny,LARCENY ALL OTHERS,A1,111,,2016-02-02 18:24:00,2016,2,Tuesday,18,Part One,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)"
267855,I162007516,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,657,,2016-01-28 16:24:00,2016,1,Thursday,16,Part One,,,,"(0.00000000, 0.00000000)"
125570,I172053796,3130,Search Warrants,SEARCH WARRANT,B3,945,,2017-07-04 08:09:00,2017,7,Tuesday,8,Part Three,WESTVIEW ST,42.29091867,-71.08767813,"(42.29091867, -71.08767813)"
197986,I162082689,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,468,,2016-10-09 01:40:00,2016,10,Sunday,1,Part Two,BLUE HILL AVE,42.2777688,-71.09334841,"(42.27776880, -71.09334841)"
81284,I172100867,3301,Verbal Disputes,VERBAL DISPUTE,A15,900,,2017-12-05 10:31:00,2017,12,Tuesday,10,Part Three,SAMUEL MORSE WAY,42.37773256,-71.05551443,"(42.37773256, -71.05551443)"
204068,I162076149,2610,Other,TRESPASSING,D14,764,,2016-09-18 00:27:00,2016,9,Sunday,0,Part Two,FANEUIL ST,42.35439243,-71.15736384,"(42.35439243, -71.15736384)"
108905,I172071493,3007,Medical Assistance,SUDDEN DEATH,B3,427,,2017-08-29 12:50:00,2017,8,Tuesday,12,Part Three,FESSENDEN ST,42.27855984,-71.09199697,"(42.27855984, -71.09199697)"
103190,I172077542,3501,Missing Person Reported,MISSING PERSON,C6,913,,2017-09-17 23:06:00,2017,9,Sunday,23,Part Three,NORTH POINT DR,42.32008642,-71.04121517,"(42.32008642, -71.04121517)"
152061,I172025318,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,280,,2017-04-01 16:56:00,2017,4,Saturday,16,Part Three,EUSTIS ST,42.33104018,-71.08089782,"(42.33104018, -71.08089782)"
121402,I172058215,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,D4,167,,2017-07-18 14:12:00,2017,7,Tuesday,14,Part Three,E BROOKLINE ST,42.33763461,-71.07013024,"(42.33763461, -71.07013024)"
68967,I182006384,3501,Missing Person Reported,MISSING PERSON,C11,257,,2018-01-24 18:45:00,2018,1,Wednesday,18,Part Three,EVERETT AVE,42.31526714,-71.0630687,"(42.31526714, -71.06306870)"
151732,I172025676,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,296,,2017-04-02 21:44:00,2017,4,Sunday,21,Part Three,WARREN ST,42.32396289,-71.0826729,"(42.32396289, -71.08267290)"
70548,I182004701,3201,Property Lost,PROPERTY - LOST,D4,143,,2018-01-17 18:30:00,2018,1,Wednesday,18,Part Three,DALTON ST,42.3457782,-71.08429595,"(42.34577820, -71.08429595)"
266944,I162008468,613,Larceny,LARCENY SHOPLIFTING,D4,134,,2016-02-01 03:33:00,2016,2,Monday,3,Part One,BOYLSTON ST,42.3503787,-71.07626098,"(42.35037870, -71.07626098)"
16659,I182062041,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,C6,217,,2018-08-05 14:35:00,2018,8,Sunday,14,Part Three,MERCER ST,42.33223641,-71.04900521,"(42.33223641, -71.04900521)"
211702,I162067882,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,247,,2016-08-21 21:59:00,2016,8,Sunday,21,Part One,PEARL ST,42.31493506,-71.05834852,"(42.31493506, -71.05834852)"
127948,I172051276,613,Larceny,LARCENY SHOPLIFTING,E13,304,,2017-06-26 09:01:00,2017,6,Monday,9,Part One,COLUMBUS AVE,42.31771534,-71.09823049,"(42.31771534, -71.09823049)"
193293,I162087678,1402,Vandalism,VANDALISM,C11,257,,2016-10-26 09:12:00,2016,10,Wednesday,9,Part Two,ROWELL ST,42.31333949,-71.0642497,"(42.31333949, -71.06424970)"
210234,I162069440,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,411,Y,2016-08-26 21:16:00,2016,8,Friday,21,Part One,STANDARD ST,42.27451263,-71.08004896,"(42.27451263, -71.08004896)"
203106,I162077196,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,814,,2016-09-21 08:30:00,2016,9,Wednesday,8,Part Three,BERTRAM ST,42.36258181,-71.12865699,"(42.36258181, -71.12865699)"
67288,I182008149,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E18,498,,2018-01-31 11:02:00,2018,1,Wednesday,11,Part Three,CLARE AVE,42.27360053,-71.11897042,"(42.27360053, -71.11897042)"
209281,I162070496,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,942,,2016-08-30 11:39:00,2016,8,Tuesday,11,Part Three,WALDEMAR AVE,42.39348242,-71.01068177,"(42.39348242, -71.01068177)"
220567,I162058307,3111,License Violation,LICENSE PREMISE VIOLATION,A1,94,,2016-07-22 02:42:00,2016,7,Friday,2,Part Three,ATLANTIC AVE,42.36033276,-71.0521729,"(42.36033276, -71.05217290)"
307937,I152071522,1300,Recovered Stolen Property,STOLEN PROPERTY - BUYING / RECEIVING / POSSESSING,B2,267,,2015-08-28 19:22:00,2015,8,Friday,19,Part Two,MOUNT PLEASANT AVE,42.32734041,-71.07945869,"(42.32734041, -71.07945869)"
290963,I152089934,3125,Warrant Arrests,WARRANT ARREST,A1,116,,2015-10-30 10:21:00,2015,10,Friday,10,Part Three,BEACH ST,42.35147616,-71.06117604,"(42.35147616, -71.06117604)"
297600,I152082711,3301,Verbal Disputes,VERBAL DISPUTE,B2,904,,2015-10-05 12:30:00,2015,10,Monday,12,Part Three,ZEIGLER ST,42.32924494,-71.08200715,"(42.32924494, -71.08200715)"
17751,I182060856,1845,Drug Violation,DRUGS - POSS CLASS D,A1,119,,2018-08-01 17:36:00,2018,8,Wednesday,17,Part Two,TREMONT ST,42.35517315,-71.06334062,"(42.35517315, -71.06334062)"
183110,I162098602,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,223,,2016-11-20 10:58:00,2016,11,Sunday,10,Part One,E THIRD ST,42.33658292,-71.03027628,"(42.33658292, -71.03027628)"
141949,I172036213,3807,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER CITY VEHICLE,E13,646,,2017-05-08 15:30:00,2017,5,Monday,15,Part Three,CAROLINA AVE,42.30780129,-71.11389701,"(42.30780129, -71.11389701)"
11420,I182067709,423,Aggravated Assault,ASSAULT - AGGRAVATED,D4,623,,2018-08-23 23:52:00,2018,8,Thursday,23,Part One,COMMONWEALTH AVE,42.34877575,-71.09606805,"(42.34877575, -71.09606805)"
59769,I182016209,3115,Investigate Person,INVESTIGATE PERSON,E13,573,,2018-03-02 13:58:00,2018,3,Friday,13,Part Three,MCBRIDE ST,42.30581531,-71.109627,"(42.30581531, -71.10962700)"
182699,I162099054,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B2, ,,2016-12-05 08:09:00,2016,12,Monday,8,Part Two,BLUE HILL AVE,,,"(0.00000000, 0.00000000)"
102946,I172077812,2405,Disorderly Conduct,DISORDERLY CONDUCT,C11,249,,2017-09-18 01:00:00,2017,9,Monday,1,Part Two,SAXTON ST,42.31359091,-71.05432387,"(42.31359091, -71.05432387)"
24204,I182053972,3207,Property Found,PROPERTY - FOUND,B2,289,,2018-07-09 17:26:00,2018,7,Monday,17,Part Three,TREMONT ST,42.33402461,-71.09039049,"(42.33402461, -71.09039049)"
279855,I152102268,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,314,,2015-12-10 19:00:00,2015,12,Thursday,19,Part One,HOWLAND ST,42.3144484,-71.08993418,"(42.31444840, -71.08993418)"
37141,I182040242,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2, ,,2018-05-25 23:29:00,2018,5,Friday,23,Part Three,MELNEA CASS BLVD,,,"(0.00000000, 0.00000000)"
116617,I172063296,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,186,,2017-08-03 14:22:00,2017,8,Thursday,14,Part One,MASSACHUSETTS AVE,42.32198656,-71.06280666,"(42.32198656, -71.06280666)"
203334,I162076956,619,Larceny,LARCENY ALL OTHERS,A15,37,,2016-04-01 00:00:00,2016,4,Friday,0,Part One,MAIN ST,42.38415612,-71.07257288,"(42.38415612, -71.07257288)"
53321,I182023112,2647,Other,THREATS TO DO BODILY HARM,D4,152,,2018-03-28 08:27:00,2018,3,Wednesday,8,Part Two,DARTMOUTH ST,42.34373406,-71.0741916,"(42.34373406, -71.07419160)"
298786,I152081423,724,Auto Theft,AUTO THEFT,E13,645,,2015-09-30 15:00:00,2015,9,Wednesday,15,Part One,ALVESTON ST,42.31140302,-71.11202493,"(42.31140302, -71.11202493)"
143708,I172034344,613,Larceny,LARCENY SHOPLIFTING,C11,373,,2017-05-02 12:44:00,2017,5,Tuesday,12,Part One,FREEPORT ST,42.29234068,-71.04803996,"(42.29234068, -71.04803996)"
160421,I172016432,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C11,398,,2017-02-28 18:30:00,2017,2,Tuesday,18,Part One,BRENT ST,42.28918711,-71.06973172,"(42.28918711, -71.06973172)"
320021,I152058162,1402,Vandalism,VANDALISM,A1,97,,2015-07-12 09:00:00,2015,7,Sunday,9,Part Two,SCHOOL ST,42.3575462,-71.05881953,"(42.35754620, -71.05881953)"
310846,I152068271,2629,Harassment,HARASSMENT,C6,936,,2015-08-18 01:37:00,2015,8,Tuesday,1,Part Two,LINSKY-BARRY CT,42.33681993,-71.05449658,"(42.33681993, -71.05449658)"
125964,I172053362,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,439,,2017-07-02 20:26:00,2017,7,Sunday,20,Part Three,AMES ST,42.2900588,-71.08271513,"(42.29005880, -71.08271513)"
59166,I182016869,3102,Other,INVESTIGATION FOR ANOTHER AGENCY,B3,433,,2018-01-03 00:00:00,2018,1,Wednesday,0,Part Three,CROWELL ST,42.28297379,-71.08194011,"(42.28297379, -71.08194011)"
63095,I182012652,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,C6,200,,2018-02-17 10:19:00,2018,2,Saturday,10,Part Two,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
235722,I162042096,3115,Investigate Person,INVESTIGATE PERSON,E5,660,,2016-05-29 11:57:00,2016,5,Sunday,11,Part Three,WELD ST,42.29414671,-71.13723798,"(42.29414671, -71.13723798)"
246033,I162030998,2647,Other,THREATS TO DO BODILY HARM,C6,203,,2016-04-21 17:48:00,2016,4,Thursday,17,Part Two,SUMMER ST,42.34747759,-71.04467675,"(42.34747759, -71.04467675)"
263658,I162012009,3115,Investigate Person,INVESTIGATE PERSON,D4,150,,2016-02-14 19:14:00,2016,2,Sunday,19,Part Three,DARTMOUTH PL,42.34501147,-71.07387169,"(42.34501147, -71.07387169)"
115977,I172063962,3201,Property Lost,PROPERTY - LOST,D4,937,,2017-08-05 13:05:00,2017,8,Saturday,13,Part Three,SHAWMUT AVE,42.33632386,-71.07956047,"(42.33632386, -71.07956047)"
7622,I182071765,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,431,,2018-09-06 12:26:00,2018,9,Thursday,12,Part One,LUCERNE ST,42.28792347,-71.08815774,"(42.28792347, -71.08815774)"
269104,I162006168,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D4,138,,2016-01-23 13:57:00,2016,1,Saturday,13,Part Three,NEWBURY ST,42.34999733,-71.0810344,"(42.34999733, -71.08103440)"
43130,I182033872,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,263,,2018-05-05 06:42:00,2018,5,Saturday,6,Part Three,WINTHROP ST,42.32246879,-71.07454158,"(42.32246879, -71.07454158)"
214902,I162064421,3301,Verbal Disputes,VERBAL DISPUTE,E13,651,,2016-08-10 23:21:00,2016,8,Wednesday,23,Part Three,SOUTH ST,42.30270805,-71.11449114,"(42.30270805, -71.11449114)"
71707,I182003487,1844,Drug Violation,DRUGS - POSS CLASS C,E13,576,,2018-01-13 19:10:00,2018,1,Saturday,19,Part Two,AMORY ST,42.31659535,-71.10311898,"(42.31659535, -71.10311898)"
137284,I172041206,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,270,,2017-05-24 23:35:00,2017,5,Wednesday,23,Part Three,HARRISON AVE,42.33455374,-71.07560801,"(42.33455374, -71.07560801)"
108785,I172071611,3114,Investigate Property,INVESTIGATE PROPERTY,A1,126,,2017-08-29 19:18:00,2017,8,Tuesday,19,Part Three,CHURCH ST,42.34907974,-71.06820526,"(42.34907974, -71.06820526)"
293054,I152087649,1402,Vandalism,VANDALISM,B2,296,,2015-10-22 09:04:00,2015,10,Thursday,9,Part Two,WHITING ST,42.32422876,-71.08140609,"(42.32422876, -71.08140609)"
229302,I162048922,3502,Missing Person Located,MISSING PERSON - LOCATED,B3,416,,2016-05-31 13:00:00,2016,5,Tuesday,13,Part Three,RIVER ST,42.24973808,-71.13094002,"(42.24973808, -71.13094002)"
256694,I162019539,3301,Verbal Disputes,VERBAL DISPUTE,C11,935,,2016-03-13 01:21:00,2016,3,Sunday,1,Part Three,DORCHESTER AVE,42.27273548,-71.06792411,"(42.27273548, -71.06792411)"
280604,I152101441,2647,Other,THREATS TO DO BODILY HARM,E18,533,,2015-12-08 12:00:00,2015,12,Tuesday,12,Part Two,WESTINGHOUSE PLZ,42.24422964,-71.13251945,"(42.24422964, -71.13251945)"
306153,I152073473,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,344,,2015-09-04 09:28:00,2015,9,Friday,9,Part Two,CORONA ST,42.30097791,-71.07077333,"(42.30097791, -71.07077333)"
283238,I152098473,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,A7,12,,2015-11-28 12:02:00,2015,11,Saturday,12,Part Three,WILLIAM F MCCLELLAN HWY,42.38831841,-71.01600449,"(42.38831841, -71.01600449)"
223160,I162055485,3201,Property Lost,PROPERTY - LOST,A1,93,,2016-07-10 00:15:00,2016,7,Sunday,0,Part Three,FANEUIL HALL MARKETPLACE,42.35997967,-71.05474135,"(42.35997967, -71.05474135)"
240831,I162036632,3001,Medical Assistance,DEATH INVESTIGATION,D14,956,,2016-05-11 10:22:00,2016,5,Wednesday,10,Part Three,WASHINGTON ST,42.34266946,-71.14098779,"(42.34266946, -71.14098779)"
116453,I172063466,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,605,,2017-08-03 21:35:00,2017,8,Thursday,21,Part Three,HUNTINGTON AVE,42.33332888,-71.10659534,"(42.33332888, -71.10659534)"
109686,I172070664,3301,Verbal Disputes,VERBAL DISPUTE,B3,465,,2017-08-26 15:43:00,2017,8,Saturday,15,Part Three,MORTON ST,42.28621298,-71.09330084,"(42.28621298, -71.09330084)"
155846,I172021290,3114,Investigate Property,INVESTIGATE PROPERTY,A1,61,,2017-03-18 22:24:00,2017,3,Saturday,22,Part Three,FLEET CENTER PL,42.36646326,-71.06067801,"(42.36646326, -71.06067801)"
174457,I172001525,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D4,623,,2017-01-06 14:16:00,2017,1,Friday,14,Part Three,BEACON ST,42.34878726,-71.09715759,"(42.34878726, -71.09715759)"
320040,I152058139,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,C11,379,,2015-07-13 12:00:00,2015,7,Monday,12,Part Three,GALLIVAN BLVD,42.28273545,-71.05496519,"(42.28273545, -71.05496519)"
