,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
197966,I162082704,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B3,943,Y,2016-10-09 03:31:00,2016,10,Sunday,3,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
197967,I162082704,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,943,Y,2016-10-09 03:31:00,2016,10,Sunday,3,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
197968,I162082704,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,943,Y,2016-10-09 03:31:00,2016,10,Sunday,3,Part One,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
197969,I162082704,1845,Drug Violation,DRUGS - POSS CLASS D,B3,943,Y,2016-10-09 03:31:00,2016,10,Sunday,3,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
197970,I162082704,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B3,943,Y,2016-10-09 03:31:00,2016,10,Sunday,3,Part Two,BLUE HILL AVE,42.28482577,-71.09137369,"(42.28482577, -71.09137369)"
197989,I162082684,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,589,Y,2016-10-09 01:03:00,2016,10,Sunday,1,Part One,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
197990,I162082684,3125,Warrant Arrests,WARRANT ARREST,B2,589,Y,2016-10-09 01:03:00,2016,10,Sunday,1,Part Three,ANNUNCIATION RD,42.33506218,-71.09316781,"(42.33506218, -71.09316781)"
198016,I162082657,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",D4,270,Y,2016-10-08 22:56:00,2016,10,Saturday,22,Part One,COLUMBUS AVE,42.31370136,-71.09551192,"(42.31370136, -71.09551192)"
198702,I162081928,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,296,Y,2016-10-06 18:36:00,2016,10,Thursday,18,Part One,DUNREATH ST,42.32300514,-71.08081696,"(42.32300514, -71.08081696)"
198703,I162081928,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",B2,296,Y,2016-10-06 18:36:00,2016,10,Thursday,18,Part Two,DUNREATH ST,42.32300514,-71.08081696,"(42.32300514, -71.08081696)"
198721,I162081907,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,268,Y,2016-10-06 17:30:00,2016,10,Thursday,17,Part One,DEARBORN ST,42.32909775,-71.07906694,"(42.32909775, -71.07906694)"
199830,I162080713,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,461,Y,2016-10-02 16:47:00,2016,10,Sunday,16,Part One,BOWDOIN AVE,42.3031123,-71.0770751,"(42.30311230, -71.07707510)"
200220,I162080292,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,260,Y,2016-10-01 04:32:00,2016,10,Saturday,4,Part One,HARTFORD ST,42.3162513,-71.07289969,"(42.31625130, -71.07289969)"
200221,I162080292,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,260,Y,2016-10-01 04:32:00,2016,10,Saturday,4,Part One,HARTFORD ST,42.3162513,-71.07289969,"(42.31625130, -71.07289969)"
201411,I162078997,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E13,912,Y,2016-09-27 00:56:00,2016,9,Tuesday,0,Part One,CENTRE ST,42.32283759,-71.10096723,"(42.32283759, -71.10096723)"
201965,I162078402,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,133,Y,2016-09-25 02:08:00,2016,9,Sunday,2,Part One,CLARENDON ST,42.35147336,-71.07560042,"(42.35147336, -71.07560042)"
202684,I162077614,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,317,Y,2016-09-22 16:24:00,2016,9,Thursday,16,Part Two,HUMBOLDT AVE,42.31283412,-71.08974712,"(42.31283412, -71.08974712)"
202685,I162077614,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,317,Y,2016-09-22 16:24:00,2016,9,Thursday,16,Part One,HUMBOLDT AVE,42.31283412,-71.08974712,"(42.31283412, -71.08974712)"
202894,I162077407,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,410,Y,2016-09-21 21:16:00,2016,9,Wednesday,21,Part One,CEDAR ST,42.27374058,-71.0757262,"(42.27374058, -71.07572620)"
203210,I162077078,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,823,Y,2016-09-20 20:06:00,2016,9,Tuesday,20,Part One,DOWNER AVE,42.31154172,-71.06122543,"(42.31154172, -71.06122543)"
203217,I162077070,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,263,Y,2016-09-20 20:34:00,2016,9,Tuesday,20,Part One,DUDLEY ST,42.3235611,-71.07374226,"(42.32356110, -71.07374226)"
203218,I162077070,1845,Drug Violation,DRUGS - POSS CLASS D,B2,263,Y,2016-09-20 20:34:00,2016,9,Tuesday,20,Part Two,DUDLEY ST,42.3235611,-71.07374226,"(42.32356110, -71.07374226)"
203219,I162077070,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",B2,263,Y,2016-09-20 20:34:00,2016,9,Tuesday,20,Part Two,DUDLEY ST,42.3235611,-71.07374226,"(42.32356110, -71.07374226)"
203806,I162076439,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D14,800,Y,2016-09-18 22:10:00,2016,9,Sunday,22,Part One,LINDEN ST,42.35540113,-71.13090649,"(42.35540113, -71.13090649)"
204139,I162076074,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,358,Y,2016-09-17 18:57:00,2016,9,Saturday,18,Part One,CLAYBOURNE ST,42.29653192,-71.07125916,"(42.29653192, -71.07125916)"
204286,I162075905,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,366,Y,2016-09-17 02:19:00,2016,9,Saturday,2,Part One,FLORIDA ST,42.2901783,-71.05937392,"(42.29017830, -71.05937392)"
205356,I162074754,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,312,Y,2016-09-13 16:47:00,2016,9,Tuesday,16,Part One,HAROLD ST,42.31759494,-71.0897044,"(42.31759494, -71.08970440)"
206313,I162073682,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,905,Y,2016-09-10 00:54:00,2016,9,Saturday,0,Part One,HARRISON ARCHWAYS,42.33936768,-71.07035467,"(42.33936768, -71.07035467)"
206614,I162073342,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,184,Y,2017-02-03 00:00:00,2017,2,Friday,0,Part One,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
206615,I162073342,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,184,Y,2017-02-03 00:00:00,2017,2,Friday,0,Part One,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
206616,I162073342,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,184,Y,2017-02-03 00:00:00,2017,2,Friday,0,Part Two,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
206617,I162073342,3130,Search Warrants,SEARCH WARRANT,B2,184,Y,2017-02-03 00:00:00,2017,2,Friday,0,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
206907,I162073020,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,454,Y,2016-09-07 19:44:00,2016,9,Wednesday,19,Part One,RIPLEY RD,42.29926303,-71.07626513,"(42.29926303, -71.07626513)"
207597,I162072280,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,286,Y,2016-09-05 02:11:00,2016,9,Monday,2,Part One,RUGGLES ST,42.334912,-71.088464,"(42.33491200, -71.08846400)"
207598,I162072280,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,B2,286,Y,2016-09-05 02:11:00,2016,9,Monday,2,Part Two,RUGGLES ST,42.334912,-71.088464,"(42.33491200, -71.08846400)"
207606,I162072272,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,906,Y,2016-09-05 01:41:00,2016,9,Monday,1,Part One,HORAN WAY,42.32547536,-71.10253482,"(42.32547536, -71.10253482)"
207859,I162071993,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,261,Y,2016-09-03 23:42:00,2016,9,Saturday,23,Part One,W COTTAGE ST,42.32105956,-71.07313291,"(42.32105956, -71.07313291)"
210195,I162069477,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,336,Y,2016-08-27 02:51:00,2016,8,Saturday,2,Part One,NORTON ST,42.30626521,-71.06864556,"(42.30626521, -71.06864556)"
210196,I162069476,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",E13,634,Y,2016-08-27 03:33:00,2016,8,Saturday,3,Part One,CENTRE ST,42.32015414,-71.11119859,"(42.32015414, -71.11119859)"
210197,I162069476,3125,Warrant Arrests,WARRANT ARREST,E13,634,Y,2016-08-27 03:33:00,2016,8,Saturday,3,Part Three,CENTRE ST,42.32015414,-71.11119859,"(42.32015414, -71.11119859)"
210202,I162069471,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",C11,344,Y,2016-08-27 01:39:00,2016,8,Saturday,1,Part One,WESTVILLE ST,42.30010597,-71.0710271,"(42.30010597, -71.07102710)"
210234,I162069440,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,411,Y,2016-08-26 21:16:00,2016,8,Friday,21,Part One,STANDARD ST,42.27451263,-71.08004896,"(42.27451263, -71.08004896)"
210737,I162068906,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,457,Y,2016-08-25 00:59:00,2016,8,Thursday,0,Part One,MCLELLAN ST,42.30006791,-71.08430796,"(42.30006791, -71.08430796)"
210738,I162068906,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,457,Y,2016-08-25 00:59:00,2016,8,Thursday,0,Part Two,MCLELLAN ST,42.30006791,-71.08430796,"(42.30006791, -71.08430796)"
211338,I162068258,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,455,Y,2016-08-23 02:14:00,2016,8,Tuesday,2,Part One,NORWELL ST,42.30132851,-71.07870873,"(42.30132851, -71.07870873)"
211692,I162067894,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,572,Y,2016-08-21 22:40:00,2016,8,Sunday,22,Part One,DIXWELL ST,42.31433402,-71.09791405,"(42.31433402, -71.09791405)"
211919,I162067634,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,945,Y,2016-08-20 23:46:00,2016,8,Saturday,23,Part One,WESTVIEW ST,42.29091867,-71.08767813,"(42.29091867, -71.08767813)"
212184,I162067346,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,238,Y,2016-08-20 00:05:00,2016,8,Saturday,0,Part One,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
212185,I162067346,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,238,Y,2016-08-20 00:05:00,2016,8,Saturday,0,Part One,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
212186,I162067346,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,238,Y,2016-08-20 00:05:00,2016,8,Saturday,0,Part Two,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
212187,I162067346,1503,Firearm Violations,"WEAPON - OTHER - CARRYING / POSSESSING, ETC",B2,238,Y,2016-08-20 00:05:00,2016,8,Saturday,0,Part Two,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
212188,I162067346,3016,Medical Assistance,FIREARM/WEAPON - ACCIDENTAL INJURY / DEATH,B2,238,Y,2016-08-20 00:05:00,2016,8,Saturday,0,Part Three,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
212189,I162067346,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,238,Y,2016-08-20 00:05:00,2016,8,Saturday,0,Part One,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
212190,I162067346,3125,Warrant Arrests,WARRANT ARREST,B2,238,Y,2016-08-20 00:05:00,2016,8,Saturday,0,Part Three,DUDLEY TER,42.31814836,-71.06708346,"(42.31814836, -71.06708346)"
212589,I162066921,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,503,Y,2016-08-18 19:23:00,2016,8,Thursday,19,Part One,AMERICAN LEGION HWY,42.28772613,-71.10678708,"(42.28772613, -71.10678708)"
213210,I162066265,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,417,Y,2016-08-16 16:29:00,2016,8,Tuesday,16,Part One,STOCKTON ST,42.28265604,-71.07374541,"(42.28265604, -71.07374541)"
213430,I162066023,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,914,Y,2016-08-15 23:40:00,2016,8,Monday,23,Part One,DR. MICHAEL GAVIN WAY,42.32614559,-71.05349144,"(42.32614559, -71.05349144)"
214298,I162065072,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,453,Y,2016-08-12 23:38:00,2016,8,Friday,23,Part One,ALGONQUIN ST,42.29779501,-71.07384157,"(42.29779501, -71.07384157)"
214597,I162064751,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,324,Y,2016-08-11 23:39:00,2016,8,Thursday,23,Part One,BLUE HILL AVE,42.31803027,-71.07787472,"(42.31803027, -71.07787472)"
214598,I162064751,3125,Warrant Arrests,WARRANT ARREST,B2,324,Y,2016-08-11 23:39:00,2016,8,Thursday,23,Part Three,BLUE HILL AVE,42.31803027,-71.07787472,"(42.31803027, -71.07787472)"
215227,I162064098,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,262,Y,2016-08-09 23:19:00,2016,8,Tuesday,23,Part Two,DUDLEY ST,42.3219697,-71.07242529,"(42.32196970, -71.07242529)"
215228,I162064098,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,262,Y,2016-08-09 23:19:00,2016,8,Tuesday,23,Part One,DUDLEY ST,42.3219697,-71.07242529,"(42.32196970, -71.07242529)"
217979,I162061140,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,459,Y,2016-07-31 03:48:00,2016,7,Sunday,3,Part One,WASHINGTON ST,42.30511791,-71.08019088,"(42.30511791, -71.08019088)"
217980,I162061140,1510,Firearm Violations,WEAPON - FIREARM - OTHER VIOLATION,C11,459,Y,2016-07-31 03:48:00,2016,7,Sunday,3,Part Two,WASHINGTON ST,42.30511791,-71.08019088,"(42.30511791, -71.08019088)"
217981,I162061140,1402,Vandalism,VANDALISM,C11,459,Y,2016-07-31 03:48:00,2016,7,Sunday,3,Part Two,WASHINGTON ST,42.30511791,-71.08019088,"(42.30511791, -71.08019088)"
218116,I162060990,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B2,282,Y,2016-07-30 17:12:00,2016,7,Saturday,17,Part Two,SAINT JAMES ST,42.32672962,-71.08570602,"(42.32672962, -71.08570602)"
218117,I162060990,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,282,Y,2016-07-30 17:12:00,2016,7,Saturday,17,Part One,SAINT JAMES ST,42.32672962,-71.08570602,"(42.32672962, -71.08570602)"
218559,I162060517,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,334,Y,2016-07-29 00:53:00,2016,7,Friday,0,Part One,TRULL ST,42.31184601,-71.06684447,"(42.31184601, -71.06684447)"
219187,I162059839,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,425,Y,2016-07-27 00:01:00,2016,7,Wednesday,0,Part One,BABSON ST,42.27193751,-71.0921354,"(42.27193751, -71.09213540)"
219472,I162059512,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,316,Y,2016-07-26 00:56:00,2016,7,Tuesday,0,Part One,HUTCHINGS ST,42.31190343,-71.09255937,"(42.31190343, -71.09255937)"
219480,I162059501,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,341,Y,2016-07-25 23:20:00,2016,7,Monday,23,Part One,STONEHURST ST,42.30444352,-71.06778638,"(42.30444352, -71.06778638)"
220338,I162058558,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,416,Y,2016-07-22 21:45:00,2016,7,Friday,21,Part One,FULLER ST,42.28154388,-71.07350542,"(42.28154388, -71.07350542)"
220339,I162058558,423,Aggravated Assault,ASSAULT - AGGRAVATED,B3,416,Y,2016-07-22 21:45:00,2016,7,Friday,21,Part One,FULLER ST,42.28154388,-71.07350542,"(42.28154388, -71.07350542)"
220340,I162058557,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,406,Y,2016-07-22 21:06:00,2016,7,Friday,21,Part One,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
220341,I162058557,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,406,Y,2016-07-22 21:06:00,2016,7,Friday,21,Part Two,RIVER ST,42.27130225,-71.07442362,"(42.27130225, -71.07442362)"
220571,I162058298,301,Robbery,ROBBERY - STREET,D14,939,Y,2016-07-21 22:20:00,2016,7,Thursday,22,Part One,N BEACON ST,42.35666076,-71.15104267,"(42.35666076, -71.15104267)"
220586,I162058281,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,434,Y,2016-07-21 22:39:00,2016,7,Thursday,22,Part One,THETFORD AVE,42.28465991,-71.07839997,"(42.28465991, -71.07839997)"
223361,I162055287,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,914,Y,2016-07-11 23:03:00,2016,7,Monday,23,Part One,DR. MICHAEL GAVIN WAY,42.32614559,-71.05349144,"(42.32614559, -71.05349144)"
223362,I162055287,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,C6,914,Y,2016-07-11 23:03:00,2016,7,Monday,23,Part Two,DR. MICHAEL GAVIN WAY,42.32614559,-71.05349144,"(42.32614559, -71.05349144)"
223368,I162055281,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,258,Y,2016-07-11 23:02:00,2016,7,Monday,23,Part One,MONADNOCK ST,42.31633855,-71.06879992,"(42.31633855, -71.06879992)"
223456,I162055195,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,427,Y,2016-07-11 17:28:00,2016,7,Monday,17,Part One,NORFOLK ST,42.27759869,-71.09136804,"(42.27759869, -71.09136804)"
223758,I162054882,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,332,Y,2016-07-10 15:48:00,2016,7,Sunday,15,Part One,BELLEVUE ST,42.31212341,-71.06820729,"(42.31212341, -71.06820729)"
224117,I162054468,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,565,Y,2016-07-09 00:03:00,2016,7,Saturday,0,Part One,HANSBOROUGH ST,42.28810362,-71.09153335,"(42.28810362, -71.09153335)"
224118,I162054468,2662,Ballistics,BALLISTICS EVIDENCE/FOUND,B3,565,Y,2016-07-09 00:03:00,2016,7,Saturday,0,Part Two,HANSBOROUGH ST,42.28810362,-71.09153335,"(42.28810362, -71.09153335)"
224543,I162054043,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,257,Y,2016-07-07 11:36:00,2016,7,Thursday,11,Part One,HANCOCK ST,42.31319382,-71.06500833,"(42.31319382, -71.06500833)"
225342,I162053206,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,308,Y,2016-07-05 00:27:00,2016,7,Tuesday,0,Part One,BOWER ST,42.31996758,-71.08715022,"(42.31996758, -71.08715022)"
225343,I162053206,3114,Investigate Property,INVESTIGATE PROPERTY,B2,308,Y,2016-07-05 00:27:00,2016,7,Tuesday,0,Part Three,BOWER ST,42.31996758,-71.08715022,"(42.31996758, -71.08715022)"
225591,I162052935,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,905,Y,2016-07-04 01:24:00,2016,7,Monday,1,Part One,HARRISON AVE,42.33919306,-71.0698424,"(42.33919306, -71.06984240)"
225849,I162052637,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,183,Y,2016-07-02 22:15:00,2016,7,Saturday,22,Part One,E COTTAGE ST,42.32150685,-71.07076276,"(42.32150685, -71.07076276)"
226924,I162051465,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,914,Y,2016-06-28 23:24:00,2016,6,Tuesday,23,Part One,HENRY STERLING SQ,42.32648547,-71.05487817,"(42.32648547, -71.05487817)"
227582,I162050762,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E18,496,Y,2016-06-26 12:57:48,2016,6,Sunday,12,Part One,HYDE PARK AVE,42.26701085,-71.12096171,"(42.26701085, -71.12096171)"
227917,I162050393,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,279,Y,2016-06-25 00:06:00,2016,6,Saturday,0,Part One,ZEIGLER ST,42.3291465,-71.0810989,"(42.32914650, -71.08109890)"
228045,I162050266,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,420,Y,2016-06-24 15:22:00,2016,6,Friday,15,Part One,DOONE AVE,42.27807456,-71.08254983,"(42.27807456, -71.08254983)"
228863,I162049388,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,448,Y,2016-06-21 21:25:00,2016,6,Tuesday,21,Part One,PARK ST,42.29467186,-71.07684844,"(42.29467186, -71.07684844)"
228872,I162049376,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,817,Y,2016-06-21 20:24:00,2016,6,Tuesday,20,Part One,WAINWRIGHT ST,42.28921036,-71.06646501,"(42.28921036, -71.06646501)"
229136,I162049094,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,605,Y,2016-06-20 23:27:00,2016,6,Monday,23,Part One,HUNTINGTON AVE,42.33332888,-71.10659534,"(42.33332888, -71.10659534)"
229142,I162049089,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C6,914,Y,2016-06-20 23:23:00,2016,6,Monday,23,Part One,MONSIGNOR DENNIS F O'CALL,42.32583998,-71.05463516,"(42.32583998, -71.05463516)"
229631,I162048551,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,456,Y,2016-06-19 00:35:00,2016,6,Sunday,0,Part One,ELLINGTON ST,42.30225172,-71.07935688,"(42.30225172, -71.07935688)"
229632,I162048551,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,B3,456,Y,2016-06-19 00:35:00,2016,6,Sunday,0,Part Two,ELLINGTON ST,42.30225172,-71.07935688,"(42.30225172, -71.07935688)"
229633,I162048551,3125,Warrant Arrests,WARRANT ARREST,B3,456,Y,2016-06-19 00:35:00,2016,6,Sunday,0,Part Three,ELLINGTON ST,42.30225172,-71.07935688,"(42.30225172, -71.07935688)"
229634,I162048551,1848,Drug Violation,DRUGS - POSS CLASS D - INTENT TO MFR DIST DISP,B3,456,Y,2016-06-19 00:35:00,2016,6,Sunday,0,Part Two,ELLINGTON ST,42.30225172,-71.07935688,"(42.30225172, -71.07935688)"
229647,I162048538,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,427,Y,2016-06-18 23:08:00,2016,6,Saturday,23,Part One,ASTORIA ST,42.27913841,-71.0879709,"(42.27913841, -71.08797090)"
229648,I162048538,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B3,427,Y,2016-06-18 23:08:00,2016,6,Saturday,23,Part One,ASTORIA ST,42.27913841,-71.0879709,"(42.27913841, -71.08797090)"
229649,I162048538,3125,Warrant Arrests,WARRANT ARREST,B3,427,Y,2016-06-18 23:08:00,2016,6,Saturday,23,Part Three,ASTORIA ST,42.27913841,-71.0879709,"(42.27913841, -71.08797090)"
231039,I162047077,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,396,Y,2016-06-14 16:57:00,2016,6,Tuesday,16,Part One,DORCHESTER AVE,42.29025219,-71.06304942,"(42.29025219, -71.06304942)"
231113,I162046995,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,428,Y,2016-06-14 12:22:00,2016,6,Tuesday,12,Part One,BLUE HILL AVE,42.28374569,-71.09153583,"(42.28374569, -71.09153583)"
231220,I162046888,3125,Warrant Arrests,WARRANT ARREST,C11,335,Y,2016-06-14 00:31:00,2016,6,Tuesday,0,Part Three,BARRY ST,42.30870401,-71.06844484,"(42.30870401, -71.06844484)"
231221,I162046888,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,335,Y,2016-06-14 00:31:00,2016,6,Tuesday,0,Part One,BARRY ST,42.30870401,-71.06844484,"(42.30870401, -71.06844484)"
232751,I162045234,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B2,329,Y,2016-06-08 00:00:00,2016,6,Wednesday,0,Part One,WASHINGTON ST,42.30775024,-71.08273084,"(42.30775024, -71.08273084)"
232752,I162045234,3125,Warrant Arrests,WARRANT ARREST,B2,329,Y,2016-06-08 00:00:00,2016,6,Wednesday,0,Part Three,WASHINGTON ST,42.30775024,-71.08273084,"(42.30775024, -71.08273084)"
232753,I162045234,1501,Firearm Violations,"WEAPON - FIREARM - CARRYING / POSSESSING, ETC",B2,329,Y,2016-06-08 00:00:00,2016,6,Wednesday,0,Part Two,WASHINGTON ST,42.30775024,-71.08273084,"(42.30775024, -71.08273084)"
233759,I162044152,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,E13,906,Y,2016-06-05 02:41:00,2016,6,Sunday,2,Part One,HORAN WAY,42.32547536,-71.10253482,"(42.32547536, -71.10253482)"
233791,I162044119,111,Homicide,"MURDER, NON-NEGLIGIENT MANSLAUGHTER",B3,445,Y,2016-06-04 23:16:00,2016,6,Saturday,23,Part One,YORK ST,42.29955614,-71.08073767,"(42.29955614, -71.08073767)"
234034,I162043871,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,238,Y,2016-06-04 03:01:00,2016,6,Saturday,3,Part One,DUDLEY ST,42.31799862,-71.06729022,"(42.31799862, -71.06729022)"
